Store,Date,Actual_Demand,Forecast_Demand,sigma_demand,Safety_Stock,Reorder_Point,Recommended_Inventory,Stockout_Risk_pct
1046,2015-06-24,6650,7098.0674,2248.142232022318,9783.63091854512,59470.10271854512,109156.57451854512,5.000000000000004
852,2015-06-24,3194,3354.8606,1224.4554689339723,5328.675478627435,28812.699678627436,52296.72387862744,5.000000000000004
546,2015-06-24,12329,12393.72,1965.2218394270194,8552.397119786605,95308.4371197866,182064.4771197866,5.000000000000004
1044,2015-06-24,4220,4483.489,1382.2043463874659,6015.17866015944,37399.60166015944,68784.02466015943,4.999999999999993
937,2015-06-24,5464,5803.594,1796.7743335619962,7819.334859286136,48444.49285928614,89069.65085928614,5.000000000000004
678,2015-06-24,6231,5843.9233,2042.633505252865,8889.282907723846,49796.74600772385,90704.20910772384,4.999999999999993
904,2015-06-24,4641,4127.671,1133.663567844298,4933.560597548323,33827.25759754832,62720.95459754832,5.000000000000016
918,2015-06-24,4446,4309.55,1555.98597192506,6771.454335455663,36938.304335455665,67105.15433545566,5.000000000000004
600,2015-06-24,5733,5308.3,1370.8317304955247,5965.686472841272,43123.78647284127,80281.88647284126,5.000000000000016
1100,2015-06-24,3879,4004.796,1969.2924877475245,8570.112066910388,36603.684066910384,64637.256066910384,5.000000000000016
919,2015-06-24,4198,4324.5654,1500.813396320378,6531.350258029846,36803.30805802985,67075.26585802986,5.000000000000004
457,2015-06-24,3325,4184.0366,1177.9801341923123,5126.420694454276,34414.67689445428,63702.93309445428,5.000000000000004
721,2015-06-24,6145,6465.416,1060.147430649451,4613.627657974253,49871.53965797426,95129.45165797426,4.999999999999993
409,2015-06-24,4622,5037.509,1226.3021420833238,5336.711966827824,40599.27496682783,75861.83796682782,5.000000000000004
383,2015-06-24,12784,13339.595,2562.460050936146,11151.502349263596,104528.66734926359,197905.8323492636,5.000000000000004
690,2015-06-24,5150,4445.344,1300.7059272546528,5660.507838232358,36777.91583823236,67895.32383823236,5.000000000000004
607,2015-06-24,2950,2640.75,1689.783165032602,7353.722813248533,25838.972813248532,44324.22281324853,5.000000000000004
850,2015-06-24,5072,4705.659,1733.9499005078737,7545.930865128936,40485.54386512893,73425.15686512893,5.000000000000016
1021,2015-06-24,7434,7449.0273,1203.368912773593,5236.909450714359,57380.100550714356,109523.29165071435,5.000000000000004
680,2015-06-24,4280,3627.5708,933.5110395274085,4062.522085583454,29455.51768558345,54848.51328558345,5.000000000000016
130,2015-06-24,4663,3902.3489,945.5419348578504,4114.879021837799,31431.321321837797,58747.763621837796,5.000000000000004
379,2015-06-24,3190,3194.9065,956.3394175757862,4161.868302256514,26526.213802256512,48890.559302256515,5.000000000000016
325,2015-06-24,5372,4945.3403,1754.9914722915619,7637.501126718878,42254.883226718885,76872.26532671889,4.999999999999993
253,2015-06-24,4541,4488.592,2060.3296176421195,8966.294152761406,40386.4381527614,71806.5821527614,5.000000000000004
627,2015-06-24,4222,5369.669,1554.818436012871,6766.373366695635,44354.05636669563,81941.73936669563,5.000000000000016
518,2015-06-24,4511,4738.1646,1596.2044452495593,6946.480049358246,40113.63224935824,73280.78444935824,5.000000000000016
994,2015-06-24,3856,4079.8105,1931.7760397665334,8406.845225874871,36965.51872587487,65524.19222587487,5.000000000000004
109,2015-06-24,5113,5062.3745,1301.1388839790638,5662.39201118859,41099.01351118859,76535.6350111886,5.000000000000016
987,2015-06-24,5553,4799.3086,1735.5022066236024,7552.686305195211,41147.84650519521,74743.0067051952,5.000000000000004
43,2015-06-24,5836,5269.144,1908.740272126304,8306.59647590382,45190.60447590382,82074.61247590382,5.000000000000004
714,2015-06-24,3972,4001.8416,858.6327416640288,3736.6611949025305,31749.552394902534,59762.443594902536,4.999999999999993
386,2015-06-24,5495,5888.699,1516.3513304875182,6598.969384152131,47819.862384152126,89040.75538415211,5.000000000000004
756,2015-06-24,13702,13552.441,3124.460879656816,13597.258941440341,108464.34594144035,203331.43294144035,4.999999999999993
1011,2015-06-24,5765,6067.779,1389.0585520126508,6045.007296942934,48519.46029694293,90993.91329694293,5.000000000000016
342,2015-06-24,8739,9079.882,1976.1458427843888,8599.937002040988,72159.11100204098,135718.28500204097,5.000000000000016
621,2015-06-24,4906,4771.3096,1402.3744543968392,6102.9564215217115,39502.12362152171,72901.2908215217,5.000000000000004
448,2015-06-24,7901,6909.6177,2175.0827599527697,9465.685327892154,57833.00922789215,106200.33312789214,5.000000000000004
232,2015-06-24,2714,2768.4033,851.5249984519002,3705.7291945776637,23084.552294577665,42463.37539457767,5.000000000000004
177,2015-06-24,3453,3068.7363,1290.4379475789292,5615.822888145355,27096.976988145354,48578.131088145354,5.000000000000004
562,2015-06-24,14956,14814.972,2687.8706491267267,11697.273425707848,115402.07742570786,219106.88142570786,4.999999999999993
472,2015-06-24,3969,4019.8625,962.1451732887075,4187.13421750395,32326.171717503952,60465.20921750396,5.000000000000004
648,2015-06-24,5185,4699.065,1238.3716918302111,5389.237122218167,38282.69212221816,71176.14712221816,5.000000000000004
85,2015-06-24,6067,6192.2354,2476.438766761101,10777.148590181872,54122.79639018187,97468.44419018188,5.000000000000004
958,2015-06-24,3144,3156.6245,703.758028067156,3062.666011295241,25159.037511295242,47255.40901129524,5.000000000000004
289,2015-06-24,4552,4633.1675,1299.2078594547359,5653.988436462942,38086.16093646294,70518.33343646294,5.000000000000004
1093,2015-06-24,7410,6932.1514,1529.341149179834,6655.499433707811,55180.559233707805,103705.6190337078,5.000000000000004
172,2015-06-24,6623,6151.967,731.8327457938019,3184.8436353207267,46248.61263532073,89312.38163532072,4.999999999999993
381,2015-06-25,8147,7224.6855,2250.4826394231204,9793.816075819572,60366.61457581957,110939.41307581957,5.000000000000004
489,2015-06-25,6380,5968.4395,2712.8581111135272,11806.015702859111,53585.092202859116,95364.16870285911,5.000000000000004
528,2015-06-25,8792,8826.202,2602.910468474971,11327.537455078456,73110.95145507845,134894.36545507846,5.000000000000004
783,2015-06-25,6110,5671.6133,1471.2523279994125,6402.704224033119,46103.997324033124,85805.29042403313,4.999999999999993
325,2015-06-25,6551,5301.4844,1710.0424542689907,7441.888680041837,44552.279480041834,81662.67028004184,5.000000000000016
537,2015-06-25,5037,4797.952,1158.1493407166058,5040.1195870667425,38625.78358706675,72211.44758706675,5.000000000000004
147,2015-06-25,5860,6566.8994,1751.226086416914,7621.114643186509,53589.41044318651,99557.70624318652,4.999999999999993
22,2015-06-25,3956,3808.6045,1145.9783873912302,4987.153136116173,31647.38463611617,58307.616136116165,5.000000000000004
1012,2015-06-25,4420,4359.264,1151.6570350745803,5011.865893280284,35526.713893280285,66041.56189328029,5.000000000000004
403,2015-06-25,6748,6618.8276,1771.624685870632,7709.886770442393,54041.67997044239,100373.47317044239,5.000000000000004
60,2015-06-25,6760,7227.8623,2695.3475763751276,11729.812068308482,62324.84816830848,112919.88426830848,5.000000000000004
826,2015-06-25,8133,7639.119,1895.5723291851364,8249.291252124915,61723.124252124915,115196.9572521249,5.000000000000004
413,2015-06-25,6009,5710.7827,1452.3684517161064,6320.523980614471,46296.00288061447,86271.48178061447,5.000000000000016
1055,2015-06-25,5570,5933.461,1529.956269001648,6658.176357445814,48192.403357445815,89726.63035744581,4.999999999999993
89,2015-06-25,5445,4892.9663,1029.273318593181,4479.267423557666,38730.03152355766,72980.79562355767,5.000000000000016
996,2015-06-25,5770,5383.107,2358.4193325776173,10263.542925549144,47945.29192554914,85627.04092554914,4.999999999999993
686,2015-06-25,5311,5130.827,2165.925053627447,9425.832147131972,45341.62114713198,81257.41014713197,5.000000000000004
904,2015-06-25,4648,4170.741,1113.3002305974198,4844.941926960873,34040.12892696087,63235.315926960866,5.000000000000016
834,2015-06-25,4958,4812.4336,1546.6999281748517,6731.042646439094,40418.07784643909,74105.11304643909,5.000000000000016
1044,2015-06-25,4325,4585.8223,1393.4517965094417,6064.126141862664,38164.882241862666,70265.63834186266,4.999999999999993
468,2015-06-25,3968,4225.6045,1377.5643293905632,5994.985892501392,35574.21739250139,65153.448892501394,5.000000000000004
827,2015-06-25,12568,12027.323,1740.3763105429166,7573.897789560376,91765.15878956037,175956.41978956037,5.000000000000004
110,2015-06-25,4002,3780.1208,844.2391698221998,3674.0221890183957,30134.867789018397,56595.7133890184,4.999999999999993
146,2015-06-25,6366,6580.631,2128.384593033426,9262.460806238783,55326.87780623879,101391.29480623879,5.000000000000004
760,2015-06-25,7080,6755.252,792.1747492399232,3447.4444095036692,50734.20840950367,98020.97240950368,5.000000000000016
420,2015-06-25,4182,4068.7732,856.2400840939338,3726.248651493649,32207.66105149365,60689.07345149365,4.999999999999993
746,2015-06-25,4732,5286.741,1640.3347415597193,7138.5295225965365,44145.71652259654,81152.90352259653,4.999999999999993
900,2015-06-25,5167,5179.257,870.4125887834153,3787.9256010648096,40042.72460106481,76297.52360106481,5.000000000000004
1085,2015-06-25,5637,5545.2466,1734.023937908983,7546.2530665432,46362.9792665432,85179.70546654321,5.000000000000004
12,2015-06-25,6205,5890.9873,2049.0110541429453,8917.0371946265,50153.9482946265,91390.85939462649,5.000000000000004
1088,2015-06-25,5129,4641.309,1513.1030216158392,6584.83315439884,39073.99615439884,71563.15915439883,5.000000000000004
51,2015-06-25,5685,5959.061,1523.725187534301,6631.0594782592725,48344.48647825927,90057.91347825926,5.000000000000004
653,2015-06-25,4412,4727.774,1369.5724750329273,5960.206352187548,39054.62435218755,72149.04235218756,5.000000000000004
435,2015-06-25,2892,2485.2478,792.1401688630851,3447.2939200732453,20844.028520073247,38240.76312007324,4.999999999999993
610,2015-06-25,3319,3170.6045,1230.773049753691,5356.168792065441,27550.40029206544,49744.63179206544,5.000000000000004
565,2015-06-25,5292,5570.091,1768.0187612776901,7694.194242258483,46684.831242258486,85675.46824225849,5.000000000000004
1086,2015-06-25,4342,4466.3706,2141.9083455926784,9321.314468515497,40585.9086685155,71850.5028685155,5.000000000000004
107,2015-06-25,5885,6234.903,1021.6855556934571,4446.246438207664,48090.56743820767,91734.88843820768,5.000000000000004
236,2015-06-25,5942,5879.721,1802.2638704198412,7843.224630033688,49001.27163003369,90159.3186300337,4.999999999999993
906,2015-06-25,8147,8094.6196,2356.514455326115,10255.253140450863,66917.59034045087,123579.92754045088,4.999999999999993
108,2015-06-25,9502,9481.683,2027.478290202257,8823.329326836327,75195.11032683632,141566.8913268363,5.000000000000027
581,2015-06-25,3567,3899.553,1687.0444566906226,7341.80430060738,34638.67530060738,61935.54630060738,5.000000000000004
994,2015-06-25,4301,4097.9077,1897.3858995270625,8257.183681090259,36942.537581090255,65627.89148109025,5.000000000000004
394,2015-06-25,6445,6857.9346,2143.7735458979596,9329.4315845574,57334.9737845574,105340.5159845574,5.000000000000004
998,2015-06-25,3832,3543.7095,807.1433406860276,3512.5858280461425,28318.552328046142,53124.518828046144,5.000000000000004
223,2015-06-25,5549,5997.5903,1746.3229615987118,7599.776863536465,49582.908963536465,91566.04106353647,5.000000000000004
142,2015-06-25,3862,3751.8018,883.1878544267365,3843.521942862184,30106.134542862186,56368.74714286219,4.999999999999993
469,2015-06-25,7367,8435.584,2478.145533006218,10784.576221213669,69833.66422121366,128882.75222121367,5.000000000000016
494,2015-06-25,6107,6679.005,1541.1306806084422,6706.805984760112,53459.840984760114,100212.87598476012,5.000000000000004
895,2015-06-25,7887,7644.071,1619.6380041132197,7048.459936468778,60556.95693646878,114065.45393646878,5.000000000000016
1059,2015-06-25,6545,6477.7046,1496.287911012996,6511.65591781237,51855.588117812375,97199.52031781238,4.999999999999993
648,2015-06-25,4639,5017.923,1260.1882709186366,5484.180117668414,40609.64111766841,75735.1021176684,4.999999999999993
73,2015-06-25,4065,3741.5085,1198.9443843571637,5217.654462129397,31408.213962129397,57598.77346212939,5.000000000000004
903,2015-06-25,8752,9151.771,1822.2968631568338,7930.405683056442,71992.80268305645,136055.19968305645,5.000000000000004
713,2015-06-25,7351,7742.4873,2199.900531972897,9573.689135750477,63771.10023575048,117968.51133575047,5.000000000000004
351,2015-06-25,4921,5155.2905,1398.0639223706812,6084.197530822628,42171.23103082263,78258.26453082263,4.999999999999993
992,2015-06-25,4590,4642.9873,1324.0110931229544,5761.928975250826,38262.840075250824,70763.75117525083,5.000000000000004
111,2015-06-25,5230,5286.134,1538.1920810356887,6694.0175707408835,43696.95557074089,80699.89357074088,5.000000000000004
896,2015-06-25,5674,5361.86,862.4992347156538,3753.4876840932034,41286.5076840932,78819.52768409319,4.999999999999993
963,2015-06-25,9074,8743.7295,4364.022538580826,18991.674650086497,80197.78115008649,141403.8876500865,5.000000000000004
591,2015-06-25,4265,4776.2114,1113.3821828363696,4845.298572749299,38278.7783727493,71712.25817274931,5.000000000000004
8,2015-06-25,5956,4991.5786,1822.7540376060729,7932.395248490974,42873.44544849097,77814.49564849096,5.000000000000004
786,2015-06-25,3025,2654.1968,1308.5405593264238,5694.603167024724,24273.980767024725,42853.358367024724,5.000000000000004
247,2015-06-25,4921,5984.7324,2094.628189374939,9115.55720297567,51008.68400297567,92901.81080297567,4.999999999999993
357,2015-06-25,6438,6557.547,1571.6270085560793,6839.522150472723,52742.35115047272,98645.18015047272,5.000000000000004
670,2015-06-25,5739,5245.8647,1240.8814979497567,5400.159481311369,42121.21238131137,78842.26528131138,5.000000000000004
893,2015-06-25,5788,5332.6865,1005.6511180644874,4376.466591757667,41705.272091757666,79034.07759175767,5.000000000000016
277,2015-06-25,4875,4784.989,1394.6624545276097,6069.394772579003,39564.317772579,73059.240772579,5.000000000000004
833,2015-06-25,4252,4087.9,1272.4622926463794,5537.595109282364,34152.89510928236,62768.19510928236,5.000000000000004
1022,2015-06-25,4826,5931.6123,2143.0926683317884,9326.468491425101,50847.754591425095,92369.04069142509,5.000000000000016
629,2015-06-25,5850,5850.6655,1239.5659677910317,5394.434460290966,46349.09296029096,87303.75146029095,5.000000000000016
190,2015-06-25,5748,6304.5713,1297.2041925777917,5645.268731397797,49777.267831397796,93909.2669313978,5.000000000000004
533,2015-06-25,9050,8432.0625,2569.8805920648,11183.79560659604,70208.23310659605,129232.67060659605,4.999999999999993
693,2015-06-25,4395,4709.721,2904.04103090769,12638.019611932661,45606.06661193266,78574.11361193267,5.000000000000004
601,2015-06-25,3550,3904.1604,1006.3623579021101,4379.561817658747,31708.68461765875,59037.807417658754,4.999999999999993
1109,2015-06-25,4413,3685.1855,1124.5322378762648,4893.82220336215,30690.12070336215,56486.41920336215,5.000000000000004
744,2015-06-25,5970,6151.22,1061.175226303149,4618.100494786905,47676.64049478691,90735.18049478691,4.999999999999993
1105,2015-06-25,3816,3816.9539,1530.0298926536675,6658.496758276319,33377.174058276316,60095.85135827631,5.000000000000016
238,2015-06-25,6424,5813.2207,1549.1377954189231,6741.651936636427,47434.19683663643,88126.74173663644,4.999999999999993
210,2015-06-25,1840,2283.7778,725.5099839296535,3157.327774632039,19143.772374632037,35130.216974632036,5.000000000000004
106,2015-06-25,7318,7137.61,1589.4510253760566,6917.090019430788,56880.36001943079,106843.63001943078,5.000000000000004
820,2015-06-25,9952,9195.111,1820.430484960822,7922.283440982917,72288.06044098292,136653.83744098293,4.999999999999993
45,2015-06-25,4057,4160.6733,1296.4085319100564,5641.806116711481,34766.51921671148,63891.23231671148,5.000000000000016
935,2015-06-25,5285,4576.7705,1447.277026679423,6298.36674220721,38335.76024220721,70373.15374220721,5.000000000000004
249,2015-06-25,4051,4235.216,935.0559611994885,4069.2453894840687,33715.75738948407,63362.26938948407,5.000000000000016
311,2015-06-25,5211,5569.1274,1389.7589756302466,6048.055452021193,45031.9472520212,84015.83905202121,4.999999999999993
535,2015-06-25,8274,6629.453,2231.0917496603174,9709.429373804369,56115.60037380437,102521.77137380437,5.000000000000004
586,2015-06-25,12019,12877.071,3016.3421602308426,13126.739936378139,103266.23693637815,193405.73393637815,5.000000000000004
728,2015-06-25,3903,4231.4785,1031.0651651145215,4487.065313200842,34107.41481320084,63727.76431320084,5.000000000000004
